target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
FILD or FILA ADJUDICATED,1,439824836,zebra,7695,152,0.8135226456038014,0.018605303278745718,0.2538507112387764
FILD or FILA ADJUDICATED,1,439824836,genomic,7695,152,0.5521605950445515,0.0018367936113650163,0.024540487990232784
FILD or FILA ADJUDICATED,1,439824836,combined,7695,152,0.8060671448606934,0.01729287174585011,0.24284161866245663
FILD or FILA ADJUDICATED,2,1256716928,zebra,7695,152,0.8161095682996434,0.017323790966877622,0.23515354178332593
FILD or FILA ADJUDICATED,2,1256716928,genomic,7695,152,0.5521736779307409,0.0020894677533021206,0.025203106621690213
FILD or FILA ADJUDICATED,2,1256716928,combined,7695,152,0.8038090387044107,0.016452209088942692,0.20653283679931947
FILD or FILA ADJUDICATED,3,471186137,zebra,7695,152,0.8473340566715741,0.0202258803910213,0.2721880143815878
FILD or FILA ADJUDICATED,3,471186137,genomic,7695,152,0.5406712043930587,0.0022752447371909824,0.032893401503266445
FILD or FILA ADJUDICATED,3,471186137,combined,7695,152,0.7882229602908238,0.015037338557184424,0.1954231134435771
FILD or FILA ADJUDICATED,4,1768027081,zebra,7695,152,0.8084037483341125,0.01646590250982089,0.21197809346371496
FILD or FILA ADJUDICATED,4,1768027081,genomic,7695,152,0.5660214768659684,0.001719309293384595,0.025311120766062838
FILD or FILA ADJUDICATED,4,1768027081,combined,7695,152,0.7732404390267728,0.014775550004535402,0.17107699942701754
FILD or FILA ADJUDICATED,5,1372874712,zebra,7695,152,0.7928298806143026,0.016976745605894628,0.2453890274063878
FILD or FILA ADJUDICATED,5,1372874712,genomic,7695,152,0.5542852557617031,0.0027030115059623076,0.025753945892973952
FILD or FILA ADJUDICATED,5,1372874712,combined,7695,152,0.7847568676430571,0.016280866889482756,0.22206479118515424
FILD or FILA ADJUDICATED,6,1681759250,zebra,7695,152,0.7900877076690135,0.016580770250563433,0.23203590268871904
FILD or FILA ADJUDICATED,6,1681759250,genomic,7695,152,0.5325327769908664,0.001049901616695856,0.024938939866416817
FILD or FILA ADJUDICATED,6,1681759250,combined,7695,152,0.7759032424625132,0.014205528653265142,0.18938501705234542
FILD or FILA ADJUDICATED,7,1781705580,zebra,7695,152,0.8033171221836908,0.015738101551106987,0.21540083620960843
FILD or FILA ADJUDICATED,7,1781705580,genomic,7695,152,0.5536389611839488,0.0029841191205509468,0.026857736123778807
FILD or FILA ADJUDICATED,7,1781705580,combined,7695,152,0.7716748536461131,0.016532668839007236,0.21725136811345958
FILD or FILA ADJUDICATED,8,106213289,zebra,7695,152,0.8194134331586622,0.016586134233901074,0.23153693478677012
FILD or FILA ADJUDICATED,8,106213289,genomic,7695,152,0.5099639261218138,0.002640213652253397,0.024982915448300197
FILD or FILA ADJUDICATED,8,106213289,combined,7695,152,0.7701363062302449,0.012030760482008416,0.1314828644245523
FILD or FILA ADJUDICATED,9,2018320771,zebra,7695,152,0.8003669313479909,0.015253118960067546,0.18871019770807484
FILD or FILA ADJUDICATED,9,2018320771,genomic,7695,152,0.5540009210351877,0.0021864119399652524,0.024271317991679624
FILD or FILA ADJUDICATED,9,2018320771,combined,7695,152,0.7772219973904003,0.013511830417884833,0.17334054335861807
FILD or FILA ADJUDICATED,10,1569040467,zebra,7695,152,0.8087377980281474,0.016504017318252545,0.21605443524251808
FILD or FILA ADJUDICATED,10,1569040467,genomic,7695,152,0.5807257687503925,0.002637989561601206,0.029477977065381994
FILD or FILA ADJUDICATED,10,1569040467,combined,7695,152,0.7415798544485301,0.016069011352456444,0.2270102081510366
FILD or FILA ADJUDICATED,11,256858669,zebra,7695,152,0.8203388293084563,0.017786052945568214,0.23738516110348754
FILD or FILA ADJUDICATED,11,256858669,genomic,7695,152,0.5850099778812005,0.002717359071149968,0.028539220611142828
FILD or FILA ADJUDICATED,11,256858669,combined,7695,152,0.7841184227970164,0.016498173629087967,0.2582299701437165
FILD or FILA ADJUDICATED,12,235593684,zebra,7695,152,0.7905726466504324,0.014333828157162096,0.1795873634487961
FILD or FILA ADJUDICATED,12,235593684,genomic,7695,152,0.570475763517238,0.0024149263520726787,0.02691752066728992
FILD or FILA ADJUDICATED,12,235593684,combined,7695,152,0.7751845559145112,0.013970254749959882,0.19101605619859807
FILD or FILA ADJUDICATED,13,579377016,zebra,7695,152,0.7919899593209458,0.016963052185016435,0.23525828332610219
FILD or FILA ADJUDICATED,13,579377016,genomic,7695,152,0.5654371079495105,0.0020746404822875168,0.02573594320261318
FILD or FILA ADJUDICATED,13,579377016,combined,7695,152,0.7819693406923114,0.016321205788566606,0.24880789838202183
FILD or FILA ADJUDICATED,14,765374404,zebra,7695,152,0.8477740777437429,0.019242221788064222,0.2729697084991857
